CustomerID,Full Name,Email,Phone,City,State,Country,Gender,Age,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,LastUpdated,ReferrerID,PromotionalEmails,FeedbackRating,Last Purchase Date,Join Date,Account Creation Date
Cust_2299,Ashley Fisher,jeffery.williams@outlook.com,3997810573,Longberg,Utah,Vietnam,Female,35,9467.87,195,8,Bronze,Debit Card,Single,Master,Engineer,"? 45,470",Cust_7034,TRUE,4,22-Jun-24,22-Jun-24,10-Mar-24
Cust_2432,David Owens,theresa.turner@yahoo.com,3523516121,North Sara,Missouri,Ecuador,Female,22,5047.08,33,11,Platinum,Credit Card,Married,Master,Doctor,"? 45,415",Cust_5238,TRUE,3.2,07-Jan-24,24-Jul-24,15-Jan-24
Cust_2467,Jeanette Dixon,debbie.dunlap@gmail.com,282-836-3854x464,Patriciaview,Tennessee,Vanuatu,Male,24,5254.39,236,8,Bronze,Debit Card,Single,Master,Other,"? 45,462",Cust_6638,TRUE,1.2,05-Jun-24,05-Jun-24,05-Jun-24
Cust_2468,Faith Strickland,lawrence.hamilton@gmail.com,9238169860,Tammiefort,Delaware,Costa Rica,Female,60,2194.21,299,2,Bronze,Debit Card,Single,Master,Engineer,"? 45,463",Cust_5004,TRUE,2.7,28-May-24,28-May-24,28-May-24
Cust_2659,Ashley Acosta,grant.kerr@yahoo.com,(339)552-9575x36803,Lake Krystal,South Dakota,Poland,Male,70,5083.3,268,4,Gold,Credit Card,Divorced,Master,Teacher,"? 45,479",Cust_2254,TRUE,2.5,06-May-24,06-May-24,06-May-24
Cust_2693,Margaret Perez,nicole.andrews@outlook.com,266.773.1502x573,Susanbury,Montana,San Marino,Female,56,7100.84,318,10,Bronze,PayPal,Single,Master,Engineer,"? 45,391",Cust_8556,FALSE,3.4,19-Aug-24,31-Mar-24,13-Jun-24
Cust_2763,Christopher Martinez,samuel.weaver@outlook.com,205.711.8459,Garciastad,Oregon,Panama,Female,25,1119.61,319,3,Platinum,Credit Card,Married,Master,Doctor,"? 45,418",Cust_7666,TRUE,1.8,13-Apr-24,13-Apr-24,13-Apr-24
Cust_2833,Christopher Hernandez,samuel.taylor@None,684.491.7117,Woodsborough,Utah,Lesotho,Female,36,3198.61,311,2,Bronze,Credit Card,Married,Master,Teacher,"? 45,301",Cust_4725,FALSE,4.9,15-Sep-24,08-May-24,08-May-24
Cust_2890,Veronica Pugh,colleen.wright@outlook.com,557-289-9907,Lake Taylorstad,Washington,Spain,Female,44,6253.66,214,11,Gold,PayPal,Single,Master,Engineer,"? 45,462",Cust_2979,FALSE,1,20-Mar-24,10-Mar-24,10-Mar-24
Cust_2940,Brian Hoffman,kevin.kennedy@None,(822)724-3725x87946,New Dennis,New Mexico,Eritrea,Female,50,6802.39,142,4,Bronze,PayPal,Single,Master,Doctor,"? 45,336",Cust_6723,FALSE,3.2,30-Aug-24,29-Sep-24,01-Feb-24
Cust_3045,Joseph Davis,ashley.roth@gmail.com,(939)631-9243,Newmanfort,Indiana,Cape Verde,Female,58,4777.1,417,4,Bronze,PayPal,Single,Master,Doctor,"? 45,550",Cust_4068,TRUE,2.7,22-Jan-24,22-Jan-24,09-Feb-24
Cust_3061,Scott Jones,brianna.thomas@yahoo.com,-7390,Lake Brittany,Missouri,French Guiana,Female,21,4240.18,245,3,Gold,PayPal,Married,Master,Doctor,"? 45,520",Cust_8275,TRUE,3.2,06-Feb-24,06-Feb-24,26-Jun-24
Cust_3099,Henry Nelson,arthur.berg@outlook.com,(265)309-6900x57869,Gonzalezside,Arkansas,Swaziland,Male,56,3145.12,117,6,Silver,Credit Card,Single,Master,Other,"? 45,473",Cust_4275,FALSE,2.2,22-Jan-24,22-Jan-24,05-Mar-24
Cust_3378,Brandy Cook,austin.steele@yahoo.com,001-949-905-1711x21865,Shawland,North Dakota,Saint Kitts and Nevis,Male,53,3943.86,491,4,Platinum,PayPal,Single,Master,Teacher,"? 45,294",Cust_5696,FALSE,4.9,14-Jun-24,14-Jun-24,14-Jun-24
Cust_3446,Michael Rogers,carrie.neal@yahoo.com,001-572-394-4655x546,West Jonathanton,Vermont,Egypt,Male,69,7151.81,40,5,Silver,PayPal,Single,Master,Other,"? 45,404",Cust_4683,TRUE,1.4,08-May-24,08-May-24,08-May-24
Cust_3526,Timothy Yates,joshua.meyer@gmail.com,001-898-285-3671x87804,New Jennifer,Utah,French Polynesia,Male,64,5038.6,315,4,Bronze,PayPal,Married,Master,Engineer,"? 45,435",Cust_703,FALSE,3.2,28-Jul-24,28-Jul-24,13-Oct-24
Cust_3704,Debbie Smith,claire.hughes@yahoo.com,965-850-0958,Lake Meghan,Wisconsin,Greenland,Male,65,8393.9,500,9,Platinum,Debit Card,Married,Master,Other,"? 45,570",Cust_871,TRUE,4.5,19-Feb-24,02-Apr-24,23-Jul-24
Cust_3714,Alison Brooks,nicholas.dunlap@gmail.com,(318)889-2510,Suttonland,Kansas,Mongolia,Female,40,6734.87,57,8,Bronze,PayPal,Married,Master,Other,"? 45,319",Cust_291,TRUE,4.2,06-Jul-24,26-May-24,08-Jun-24
Cust_4045,Brent Ramirez,marc.anderson@outlook.com,556.616.2381x8201,Lake Geraldside,New Hampshire,Ireland,Female,52,2664.33,355,10,Silver,PayPal,Married,Master,Other,"? 45,493",Cust_10,FALSE,4.6,14-Jun-24,28-Jun-24,19-Mar-24
Cust_4289,Melanie Small,charles.hunter@yahoo.com,733.538.9632x771,Markland,South Dakota,Brunei Darussalam,Female,55,1391.5,268,4,Bronze,Credit Card,Married,Master,Engineer,"? 45,567",Cust_474,TRUE,2.3,17-May-24,17-May-24,17-May-24
Cust_4334,John Spencer,alison.smith@None,5517642898,Barbershire,New York,Eritrea,Female,38,7814.15,391,7,Silver,Debit Card,Single,Master,Doctor,"? 45,499",Cust_2808,FALSE,3.8,01-Jun-24,01-Jun-24,08-Sep-24
Cust_4367,Brandon Henderson,laura.watson@None,(730)715-5777x1611,Jacobview,West Virginia,Colombia,Female,55,614.92,354,7,Gold,PayPal,Single,Master,Other,"? 45,430",Cust_5372,TRUE,3.6,14-Feb-24,16-Feb-24,30-Aug-24
Cust_4398,Kathryn Martin,scott.burns@yahoo.com,+1-893-744-6073x1987,East Peterborough,North Dakota,Bermuda,Female,22,1653.13,395,8,Platinum,Credit Card,Divorced,Master,Teacher,"? 45,378",Cust_6207,FALSE,2.6,23-Aug-24,13-Oct-24,13-Oct-24
Cust_4656,Fred Thompson,angelica.benson@None,-2033,East Robert,Missouri,Tanzania,Male,60,1107.44,48,11,Bronze,PayPal,Married,Master,Other,"? 45,556",Cust_687,FALSE,2.4,15-Jul-24,04-Sep-24,19-Apr-24
Cust_4715,Kathleen Turner,brenda.williams@None,451-508-9606x786,Hendersonside,Indiana,Venezuela,Male,62,8226.4,167,8,Gold,Credit Card,Divorced,Master,Teacher,"? 45,442",Cust_2234,TRUE,1.4,14-Aug-24,14-Aug-24,11-May-24
Cust_4869,Alexander King,christopher.morales@gmail.com,633.542.7268,New Dustin,Georgia,Saint Kitts and Nevis,Female,58,3285.81,120,9,Silver,PayPal,Single,Master,Other,"? 45,330",Cust_5761,FALSE,4.9,14-Feb-24,15-Mar-24,30-Jul-24
Cust_5112,Katie Reed,justin.adams@None,731.982.6265,Lake Elizabeth,Arizona,Algeria,Male,39,3326.97,389,6,Gold,Debit Card,Married,Master,Teacher,"? 45,574",Cust_4382,FALSE,4.9,19-Jan-24,01-Mar-24,26-Aug-24
Cust_5183,John Chung,david.hall@yahoo.com,616-756-0548x7713,Justinview,Washington,Oman,Female,32,2706.75,282,6,Gold,PayPal,Married,Master,Other,"? 45,402",Cust_2985,TRUE,2.8,15-Jun-24,13-May-24,07-Feb-24
Cust_5274,Larry Collins,victoria.martin@None,595.484.5998,Molinaland,Kentucky,Thailand,Female,18,5092.98,375,11,Bronze,Debit Card,Divorced,Master,Doctor,"? 45,413",Cust_6265,FALSE,2.8,24-Jul-24,02-Jan-24,15-Feb-24
Cust_5370,Ruth Hansen,mary.morgan@gmail.com,001-262-434-7313x87150,Jessicaview,South Carolina,American Samoa,Female,59,823.26,317,3,Platinum,Credit Card,Married,Master,Doctor,"? 45,457",Cust_2036,FALSE,1.6,19-Jun-24,21-May-24,21-Jan-24
Cust_5402,Michelle Mitchell,jose.king@yahoo.com,556-486-3401x363,Johnsonmouth,Vermont,Palau,Male,30,9445.64,334,7,Silver,Credit Card,Divorced,Master,Other,"? 45,426",Cust_9333,FALSE,3,10-Jul-24,10-Jul-24,06-Jun-24
Cust_5422,Joseph Brown,craig.bell@None,581.962.6353x30363,East Danielfort,Missouri,Taiwan,Female,33,4875.99,127,8,Bronze,Debit Card,Married,Master,Doctor,"? 45,455",Cust_63,FALSE,4,30-Apr-24,15-Jun-24,17-Jul-24
Cust_5529,Bridget Stewart,joshua.tucker@None,001-840-681-5526x88186,West Gabriel,Montana,Armenia,Male,41,4278.09,287,8,Bronze,PayPal,Single,Master,Engineer,"? 45,557",Cust_7700,FALSE,4,07-Jan-24,07-Jan-24,04-Jul-24
Cust_5540,Thomas Gardner,kevin.morrison@gmail.com,-3574,Johnsonmouth,Montana,Korea,Male,35,5776.12,212,12,Silver,PayPal,Single,Master,Engineer,"? 45,428",Cust_1167,TRUE,1.5,26-Aug-24,26-Mar-24,28-Apr-24
Cust_5631,Lynn Burke,daniel.horn@None,(831)638-3289x010,Bradleybury,Maryland,Saint Vincent and the Grenadines,Female,19,2311.13,232,6,Gold,Credit Card,Divorced,Master,Other,"? 45,491",Cust_1861,TRUE,2.1,26-Sep-24,26-Sep-24,28-Mar-24
Cust_5870,Lindsey Woods,tony.jones@yahoo.com,+1-375-678-9406x566,Charlestown,Wisconsin,Malta,Female,18,6308.19,348,1,Bronze,PayPal,Single,Master,Other,"? 45,320",Cust_2638,FALSE,4.4,06-Jul-24,06-Jul-24,22-Mar-24
Cust_6036,Elizabeth Wilson,kyle.orr@gmail.com,+1-649-410-2676x5409,Elizabethmouth,Arkansas,New Zealand,Female,27,8421.65,445,3,Silver,PayPal,Married,Master,Engineer,"? 45,443",Cust_8655,TRUE,1,11-Aug-24,11-Aug-24,13-Jul-24
Cust_6093,Anthony Garcia,michael.pineda@outlook.com,+1-455-529-8631x1115,Port Timothyville,Kansas,Libyan Arab Jamahiriya,Male,69,5121.28,260,5,Bronze,PayPal,Divorced,Master,Other,"? 45,514",Cust_153,FALSE,1.6,09-Jul-24,31-Jan-24,31-Jan-24
Cust_6384,Terri Wyatt,desiree.haley@yahoo.com,378-979-5470,East Stephen,Florida,South Africa,Female,21,7956.73,19,10,Silver,PayPal,Married,Master,Engineer,"? 45,407",Cust_7106,FALSE,3.4,16-Jan-24,16-Mar-24,17-May-24
Cust_6468,Sarah Watson,bethany.jackson@outlook.com,455.743.1093x391,Mirandastad,Maine,Andorra,Male,50,1390.54,237,4,Platinum,PayPal,Married,Master,Other,"? 45,321",Cust_3078,TRUE,1.1,26-Apr-24,12-Feb-24,12-Feb-24
Cust_6472,Jesse Adams,henry.carlson@yahoo.com,864.221.6625,East Stevenbury,North Carolina,Venezuela,Female,68,9770.14,372,12,Bronze,Debit Card,Single,Master,Other,"? 45,323",Cust_4175,FALSE,2.2,12-Oct-24,12-Oct-24,12-Oct-24
Cust_6514,Benjamin Morris,denise.caldwell@outlook.com,697.410.6906x28374,Alvaradoville,California,Cocos (Keeling) Islands,Female,67,9408.58,8,8,Gold,Debit Card,Married,Master,Other,"? 45,379",Cust_8330,TRUE,1.2,09-Jun-24,09-Jun-24,09-Jun-24
Cust_6749,David Jones,anthony.meyers@outlook.com,484-553-1719x09355,Watkinsport,Colorado,Jersey,Female,29,4771.65,31,3,Bronze,PayPal,Married,Master,Other,"? 45,477",Cust_4144,TRUE,1.1,26-Apr-24,09-Apr-24,09-Apr-24
Cust_6891,Austin Page,tanya.scott@yahoo.com,001-318-514-2018x1430,East Joshuaburgh,Florida,Norway,Male,37,3003.36,428,8,Bronze,Debit Card,Married,Master,Engineer,"? 45,401",Cust_8297,TRUE,3.6,14-May-24,14-May-24,14-May-24
Cust_6979,Krista Collins,anthony.henderson@yahoo.com,001-903-519-1633x9734,Autumnfurt,Indiana,Armenia,Female,57,6209.93,72,9,Silver,Credit Card,Single,Master,Doctor,"? 45,475",Cust_7614,TRUE,1.5,28-Jul-24,13-Feb-24,13-Feb-24
Cust_6995,Robert Brown,joshua.newman@None,+1-586-285-9433x1547,West Alicia,Washington,Pakistan,Female,35,6091.1,86,3,Bronze,PayPal,Divorced,Master,Other,"? 45,452",Cust_6788,FALSE,1.9,29-Sep-24,29-Sep-24,29-Sep-24
Cust_7292,Craig Reed,stacy.gibson@yahoo.com,340-985-2275x822,Port Jonathanburgh,South Dakota,French Polynesia,Female,61,553.06,396,5,Platinum,PayPal,Married,Master,Doctor,"? 45,374",Cust_7343,FALSE,3.6,26-Feb-24,26-Feb-24,26-Feb-24
Cust_7397,Ashley Adams,james.parsons@yahoo.com,659-389-6999x2182,North Michael,Virginia,Hungary,Female,29,6501.73,384,10,Gold,Debit Card,Single,Master,Other,"? 45,435",Cust_8739,TRUE,1,19-Jun-24,19-Jun-24,24-Mar-24
Cust_7528,John Morales,jennifer.cooper@gmail.com,4848461358,Ryanburgh,Wisconsin,Cape Verde,Female,51,2929.22,224,7,Silver,PayPal,Divorced,Master,Teacher,"? 45,391",Cust_9705,TRUE,3.3,03-Jun-24,28-Jul-24,26-Sep-24
Cust_7755,Robert Stanley,laura.moyer@gmail.com,871-481-2543x85064,Port James,Virginia,Rwanda,Female,48,2661.96,107,7,Silver,Credit Card,Married,Master,Engineer,"? 45,407",Cust_6175,TRUE,3.3,15-Oct-24,15-Oct-24,15-Oct-24
Cust_7798,Stephanie Thomas,taylor.bright@yahoo.com,802.381.2771,East Bethburgh,Vermont,Korea,Female,27,6151.33,129,7,Gold,Credit Card,Single,Master,Other,"? 45,339",Cust_1741,FALSE,1.5,09-Aug-24,06-Jul-24,06-Jul-24
Cust_7802,Jeremy Jones,matthew.martin@yahoo.com,785-559-8073x248,Troymouth,Georgia,Madagascar,Female,55,6931.81,483,10,Bronze,PayPal,Divorced,Master,Other,"? 45,326",Cust_852,FALSE,2.2,21-Jun-24,21-Jun-24,28-Jun-24
Cust_8045,Anthony Johnson,amber.green@outlook.com,319-628-0420x184,Hopkinsburgh,Alabama,Tajikistan,Female,22,508.82,101,7,Bronze,Debit Card,Married,Master,Doctor,"? 45,361",Cust_7817,FALSE,3.4,12-Oct-24,20-Jan-24,07-Sep-24
Cust_8320,Ashley Brown,francisco.hardin@None,(579)946-1470,Tiffanyview,Connecticut,Madagascar,Female,70,2821.41,27,5,Gold,Debit Card,Married,Master,Engineer,"? 45,315",Cust_2233,FALSE,2.1,02-Apr-24,24-Aug-24,22-Jan-24
Cust_8369,Carla Harper,steven.molina@outlook.com,001-869-424-8188,East Markberg,Kentucky,Gambia,Female,50,2152.71,224,12,Silver,PayPal,Single,Master,Engineer,"? 45,418",Cust_5072,FALSE,4.8,27-Jul-24,09-Mar-24,09-Mar-24
Cust_8727,Brianna Thomas,billy.byrd@gmail.com,(355)243-0248,New Robertville,Tennessee,Maldives,Male,28,6719.81,121,7,Gold,Debit Card,Married,Master,Other,"? 45,353",Cust_1590,TRUE,2.2,01-Jul-24,01-Jul-24,04-Oct-24
Cust_8753,Rebecca Carlson,sarah.velazquez@gmail.com,565-459-6894,New Amyside,Washington,Paraguay,Female,42,8094.63,173,1,Gold,Debit Card,Married,Master,Doctor,"? 45,533",Cust_6449,TRUE,1.5,24-Jul-24,07-Apr-24,10-Jan-24
Cust_9232,Margaret Forbes,kristi.hodges@None,(584)591-1018x3257,Brownchester,Nevada,Bolivia,Female,67,941.29,210,7,Bronze,PayPal,Divorced,Master,Other,"? 45,404",Cust_3370,FALSE,4.4,30-May-24,15-Apr-24,17-Jan-24
Cust_9325,Brandon Mendoza,anna.pena@gmail.com,368-202-4150x3100,South Matthewshire,Illinois,Antigua and Barbuda,Female,31,4969.05,416,4,Bronze,PayPal,Married,Master,Doctor,"? 45,376",Cust_8282,TRUE,2.4,30-May-24,30-May-24,29-Mar-24
Cust_9717,Thomas Miller,lindsey.johnson@outlook.com,(238)701-4227x07015,Port Eric,Michigan,Kuwait,Male,53,9822.41,193,7,Gold,Debit Card,Single,Master,Other,"? 45,564",Cust_4176,TRUE,2.7,15-Oct-24,15-Oct-24,09-Jul-24
Cust_9740,Tiffany Arellano,anna.baker@gmail.com,816-433-7915x8141,North Michaelberg,New Mexico,Faroe Islands,Male,69,3767.21,224,9,Platinum,PayPal,Divorced,Master,Other,"? 45,416",Cust_6794,TRUE,3.6,10-Jul-24,12-Feb-24,17-Jun-24
Cust_9835,Amanda Marshall,keith.gentry@gmail.com,+1-557-832-2107x9973,Charlottemouth,New Hampshire,Mongolia,Male,47,9345.97,162,7,Bronze,PayPal,Single,Master,Doctor,"? 45,516",Cust_7624,FALSE,3.3,20-Jan-24,20-Jan-24,16-Jun-24
Cust_9918,Yvette Price,darrell.pearson@None,346.396.6922,Hopkinsbury,Florida,Uganda,Female,41,7765.24,213,10,Bronze,PayPal,Divorced,Master,Other,"? 45,464",Cust_2208,FALSE,1,07-Mar-24,07-Mar-24,17-Apr-24
Cust_9978,Tiffany Weeks,ana.evans@yahoo.com,289-647-8216x725,Port Darius,Louisiana,Saint Barthelemy,Male,35,316.84,480,2,Gold,Debit Card,Married,Master,Teacher,"? 45,476",Cust_9246,FALSE,4,29-Jul-24,26-Jun-24,27-Sep-24
Cust_192,Dwayne Hernandez,samantha.harris@None,001-795-744-0858x254,West Jennifer,Colorado,Japan,Male,47,3410.3,303,0,Silver,Debit Card,Single,High School,Other,"? 45,527",Cust_8544,TRUE,3.1,15-Jun-24,15-Jun-24,07-Feb-24
Cust_299,Craig Gibson,vickie.campbell@gmail.com,927-745-3274x653,West Brenda,New York,Botswana,Female,46,6847.43,259,0,Silver,Debit Card,Single,Master,Other,"? 45,438",Cust_8668,TRUE,3,22-Jul-24,07-Feb-24,07-Feb-24
Cust_370,Desiree Bradley,james.turner@outlook.com,(847)234-5588,Fernandezview,Michigan,Nauru,Female,40,5707.06,105,0,Bronze,Debit Card,Married,Master,Engineer,"? 45,457",Cust_8185,FALSE,1.3,31-Jan-24,31-Jan-24,12-Aug-24
Cust_562,Timothy Watkins,amanda.gray@yahoo.com,001-721-492-8498,South Kevin,Wyoming,Norfolk Island,Male,44,5484.06,364,0,Platinum,Debit Card,Divorced,Bachelor,Other,"? 45,329",Cust_704,TRUE,2.4,29-May-24,16-Jan-24,16-Jan-24
Cust_697,Brandon Meza,alexandria.santos@outlook.com,275-952-1765x2105,Lake Oscar,Minnesota,Tajikistan,Female,42,2869.28,428,0,Bronze,Debit Card,Single,Master,Other,"? 45,511",Cust_5161,FALSE,3,14-Apr-24,28-Jul-24,28-Jul-24
Cust_768,Victor Mitchell,joshua.ballard@yahoo.com,500-458-9133x97165,North Judyburgh,Alaska,Antigua and Barbuda,Male,66,9927.94,310,0,Bronze,Credit Card,Married,High School,Engineer,"? 45,332",Cust_7263,TRUE,2,17-Apr-24,17-May-24,17-May-24
Cust_998,Rebekah Ward,timothy.harrell@outlook.com,556-632-9310,Wardtown,Maine,Kiribati,Female,36,2681.26,6,0,Bronze,Credit Card,Married,High School,Doctor,"? 45,466",Cust_6450,FALSE,1.1,05-Sep-24,03-Jan-24,03-Jan-24
Cust_1034,Paul Bowman,cynthia.keller@yahoo.com,001-586-838-4706x6577,East Michaelton,Hawaii,Ghana,Male,61,3937.6,152,0,Gold,Credit Card,Married,Bachelor,Teacher,"? 45,359",Cust_2119,TRUE,4.5,11-Apr-24,11-Apr-24,18-May-24
Cust_1308,Teresa Lester,joe.edwards@None,490.781.2785,Christopherhaven,Virginia,Azerbaijan,Female,44,1754.78,63,0,Silver,Debit Card,Single,High School,Teacher,"? 45,324",Cust_5490,FALSE,2.4,01-Mar-24,01-Mar-24,20-Jul-24
Cust_1361,Jamie James,shelley.aguilar@None,8612244563,Port Coryborough,New York,Cocos (Keeling) Islands,Female,50,4979.38,125,0,Gold,Debit Card,Single,Master,Doctor,"? 45,431",Cust_9409,TRUE,4.4,05-Aug-24,15-May-24,15-May-24
Cust_1473,Dalton Bruce,whitney.campbell@outlook.com,5064818127,Lake Maria,Pennsylvania,United States Minor Outlying Islands,Female,45,4391.4,98,0,Bronze,Credit Card,Married,High School,Teacher,"? 45,575",Cust_5432,TRUE,2.9,15-Mar-24,15-Mar-24,15-Mar-24
Cust_1807,Richard Martin,ashley.richardson@gmail.com,(572)999-0983x2608,South Connorville,Oregon,United Arab Emirates,Female,69,4372.99,267,0,Platinum,Credit Card,Married,High School,Other,"? 45,537",Cust_1383,FALSE,1.9,08-May-24,30-Sep-24,30-Sep-24
Cust_1820,Nicholas Ball,thomas.hill@None,(211)231-6932,West Raymondville,Rhode Island,Romania,Female,30,4770.56,107,0,Bronze,Credit Card,Single,Bachelor,Engineer,"? 45,479",Cust_109,FALSE,3.3,26-Jun-24,11-Oct-24,27-Jun-24
Cust_1936,Sean Velez,kimberly.chavez@None,+1-414-793-1362x16957,East Bettyberg,Alabama,Equatorial Guinea,Male,19,7358.77,114,0,Silver,Credit Card,Divorced,High School,Other,"? 45,500",Cust_5451,FALSE,4.2,17-Jun-24,11-May-24,25-Sep-24
Cust_1943,Marc Edwards,christina.brown@None,+1-813-878-1664x313,Jonathanbury,Oregon,Indonesia,Male,32,5581.15,224,0,Bronze,Credit Card,Divorced,Master,Teacher,"? 45,472",Cust_5194,FALSE,4.5,10-Mar-24,29-Sep-24,29-Sep-24
Cust_2066,Robert Brown,mark.kelly@outlook.com,(781)373-0949x961,North Josephborough,Michigan,Guatemala,Male,20,5472.36,436,0,Bronze,Credit Card,Married,Master,Other,"? 45,306",Cust_2347,FALSE,2.4,30-Apr-24,31-May-24,31-May-24
Cust_2092,Wesley Adams,andrew.lopez@gmail.com,694-883-5804,Robbinsburgh,Ohio,Saint Lucia,Male,32,4407.84,17,0,Platinum,Credit Card,Divorced,Bachelor,Teacher,"? 45,451",Cust_1371,TRUE,1.2,08-Mar-24,08-Mar-24,08-Mar-24
Cust_2485,Kara Jackson,shari.martinez@gmail.com,(769)888-9569,New Daniel,Kansas,Palau,Female,51,8372.33,429,0,Platinum,Debit Card,Married,High School,Engineer,"? 45,378",Cust_4062,FALSE,3.9,22-Feb-24,09-May-24,22-Jul-24
Cust_2721,Amanda Nichols,robert.campbell@None,214-391-3977x2454,West Hannahshire,South Carolina,Samoa,Male,62,2387.05,144,0,Bronze,Debit Card,Married,Master,Other,"? 45,525",Cust_8278,FALSE,2.8,18-Feb-24,18-Feb-24,07-Aug-24
Cust_2799,Kimberly Brown,david.davis@outlook.com,526.334.9035x25184,New Justinmouth,Maryland,Central African Republic,Female,49,4554.86,9,0,Platinum,Debit Card,Married,Master,Other,"? 45,518",Cust_5636,TRUE,4.3,25-Mar-24,13-Oct-24,13-Oct-24
Cust_3036,Courtney Wilson,thomas.williams@yahoo.com,937.458.0281,Lake Ruthville,Maine,Australia,Female,70,336.78,479,0,Silver,Credit Card,Married,Master,Teacher,"? 45,300",Cust_4730,FALSE,3.5,09-Apr-24,09-Apr-24,20-Jun-24
Cust_3069,Steven Webb,charles.white@gmail.com,947.566.8788x91542,Morrisstad,North Carolina,Turks and Caicos Islands,Female,36,8316.42,274,0,Bronze,Credit Card,Divorced,High School,Other,"? 45,471",Cust_3056,TRUE,3,05-Mar-24,21-Feb-24,11-Feb-24
Cust_3171,Deborah Jones,brandi.davis@yahoo.com,(510)713-8951x860,South David,New Mexico,Cote d'Ivoire,Female,35,8212.8,40,0,Silver,Debit Card,Married,Bachelor,Other,"? 45,465",Cust_2305,TRUE,2.6,06-Feb-24,30-Aug-24,04-Oct-24
Cust_3176,Jacob Poole,eric.garza@yahoo.com,282.791.8094,Michaelmouth,New York,Colombia,Female,37,5079.38,82,0,Platinum,Debit Card,Divorced,Bachelor,Teacher,"? 45,490",Cust_6367,TRUE,2.6,01-Jul-24,01-Jul-24,08-Jun-24
Cust_3658,Brenda Moore,julie.marquez@yahoo.com,001-404-308-1396x04661,North Jennifer,Arizona,Latvia,Male,31,8136.62,21,0,Bronze,Credit Card,Married,Master,Other,"? 45,472",Cust_4051,TRUE,4.7,27-Feb-24,27-Feb-24,27-Feb-24
Cust_3902,Jennifer Watts,john.rogers@gmail.com,998-804-3404x3481,New Roy,Wyoming,Benin,Male,22,6647.92,103,0,Silver,Debit Card,Single,Bachelor,Other,"? 45,409",Cust_3732,TRUE,1.7,19-Jul-24,20-Sep-24,20-Sep-24
Cust_4055,Maurice Hughes,benjamin.harmon@gmail.com,239-902-1588x305,Wilcoxburgh,Connecticut,Bermuda,Female,46,8127.08,316,0,Bronze,Credit Card,Divorced,Bachelor,Other,"? 45,498",Cust_9299,TRUE,2.8,31-Aug-24,31-Aug-24,28-Jun-24
Cust_4110,David Garcia,sarah.perry@outlook.com,+1-221-928-3071x30845,Josephhaven,Utah,Cyprus,Female,19,7792.33,240,0,Silver,Debit Card,Single,Bachelor,Other,"? 45,552",Cust_1982,TRUE,2.8,24-May-24,25-Aug-24,01-Oct-24
Cust_4377,Michele Stein,monica.wang@yahoo.com,(247)276-5017x71974,Gamblefort,Virginia,Slovakia (Slovak Republic),Female,68,6549.38,2,0,Bronze,Debit Card,Married,High School,Teacher,"? 45,430",Cust_7682,FALSE,1.4,13-Oct-24,13-Oct-24,22-Sep-24
Cust_4388,Cassie Reynolds,cassandra.jones@yahoo.com,758-565-6040x28729,North Richard,Georgia,Bulgaria,Female,59,8301.43,373,0,Bronze,Debit Card,Divorced,Master,Teacher,"? 45,563",Cust_88,FALSE,4.7,18-Jan-24,18-Jan-24,18-Jan-24
Cust_4437,Penny Torres,alyssa.alvarado@None,+1-628-806-0076x29454,North Jessicafort,South Dakota,Guam,Female,52,6919.96,457,0,Platinum,Credit Card,Divorced,Master,Engineer,"? 45,307",Cust_6962,TRUE,2.9,21-Jun-24,02-May-24,02-May-24
Cust_4671,Roberta Robinson,christine.cunningham@gmail.com,250.398.4386,East Yolandashire,Hawaii,Montenegro,Male,47,1100.31,302,0,Gold,Credit Card,Divorced,High School,Other,"? 45,392",Cust_2015,FALSE,1.1,28-Mar-24,28-Mar-24,28-Mar-24
Cust_4924,Zachary Rose,erika.carey@yahoo.com,(911)479-0728,Martinchester,Virginia,South Georgia and the South Sandwich Islands,Female,35,3386.62,309,0,Bronze,Credit Card,Married,Master,Doctor,"? 45,439",Cust_3303,FALSE,2.2,24-Mar-24,24-Mar-24,26-Aug-24
Cust_5046,Kimberly Martinez,dustin.mejia@gmail.com,460-639-9661,East Kathryn,Kansas,Netherlands,Female,44,3287.73,437,0,Gold,Debit Card,Divorced,High School,Other,"? 45,471",Cust_6849,TRUE,3.1,26-Aug-24,26-Aug-24,26-Aug-24
Cust_5148,James Horton,laura.moreno@gmail.com,(553)229-7582x17425,Karaport,New York,Kazakhstan,Female,31,4273.9,157,0,Gold,Debit Card,Married,High School,Other,"? 45,456",Cust_2958,FALSE,3.1,20-Feb-24,03-Mar-24,25-Feb-24
Cust_5351,Pamela Castillo,michelle.keller@gmail.com,242.787.7483,Shawnfurt,West Virginia,Nauru,Male,55,7677.4,284,0,Bronze,Credit Card,Divorced,Master,Engineer,"? 45,555",Cust_7388,FALSE,2.7,29-Mar-24,29-Mar-24,29-Mar-24
Cust_5413,Miguel Harrison,mary.stevens@outlook.com,9222087811,Drewmouth,Tennessee,Nigeria,Female,20,9510.76,392,0,Bronze,Credit Card,Divorced,Master,Doctor,"? 45,526",Cust_552,FALSE,2.3,19-May-24,29-Sep-24,20-Aug-24
