TransactionID,CustomerID,ProductID,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,Delivery Date,Shipping Date ,Transaction Date
Txn_15927,Cust_9157,Prod_14,7,50,292,Online Payment,1,0,Unknown,"90497 Michelle Ford Apt. 467 Karenton, MI 06708",0,63.53,06-Aug-24,18-Aug-24,0,0,FALSE,40.82,Online,18-Aug-24,13-Jun-24,18-Aug-24
Txn_15966,Cust_4613,Prod_47,7,50,292,Debit Card,2,0,Pending,"893 Robert Lodge Tannerfort, CT 28497",0,11.64,23-Sep-24,31-May-24,0,0,TRUE,45,Online,15-Apr-24,31-May-24,31-May-24
Txn_16934,Cust_4965,Prod_7,4,50,292,Credit Card,3,0,Unknown,"977 Fisher Junction Apt. 489 Davidview, MI 05872",0,60.95,18-Sep-24,22-Aug-24,0,0,FALSE,29.73,In-Store,24-Jan-24,19-Feb-24,18-Jan-24
Txn_17150,Cust_8002,Prod_7,3,50,292,Online Payment,1,0,Completed,"0733 Martinez Plains Michaelfort, VT 12206",0,87.69,20-Apr-24,05-Aug-24,0,0,FALSE,35.18,In-Store,27-Jul-24,13-May-24,03-Jan-24
Txn_17503,Cust_2092,Prod_10,1,50,292,Cash,1,0,Failed,"66699 Mack Landing Suite 360 New Erikamouth, MO 09791",0,40.78,24-Mar-24,16-Jun-24,0,0,FALSE,23.37,Online,16-Jun-24,16-Jun-24,16-Jun-24
Txn_17563,Cust_1173,Prod_3,9,50,292,Debit Card,3,0,Completed,"4158 Strong Roads Suite 886 North Jonathanmouth, IN 07492",0,80.6,04-May-24,16-Aug-24,0,0,TRUE,47.91,In-Store,06-Mar-24,06-Apr-24,03-May-24
Txn_17591,Cust_498,Prod_26,3,50,292,Credit Card,1,0,Unknown,"759 Rebecca Lights Medinabury, MO 30354",0,83.35,16-Apr-24,17-Jan-24,0,0,FALSE,40.86,In-Store,05-Sep-24,18-Sep-24,13-Oct-24
Txn_18050,Cust_2590,Prod_49,10,50,292,Cash,1,0,Failed,USCGC Bell FPO AE 00837,0,13.79,12-Oct-24,25-Jun-24,0,0,TRUE,2.81,Online,25-Jun-24,09-Apr-24,03-May-24
Txn_18085,Cust_7480,Prod_29,6,50,292,Credit Card,3,0,Pending,"012 Lyons Falls Suite 233 South Kevin, NM 02186",0,11.43,19-Apr-24,20-Apr-24,0,0,TRUE,34.68,In-Store,20-Apr-24,12-Oct-24,30-Aug-24
Txn_18246,Cust_1762,Prod_9,1,50,292,Credit Card,2,0,Failed,"79195 Clayton Expressway Apt. 579 Mcguireport, IN 62209",0,20.26,19-Aug-24,29-Jan-24,0,0,FALSE,45.79,Online,18-Sep-24,20-Jul-24,29-Jan-24
Txn_18587,Cust_4945,Prod_42,8,50,292,Debit Card,1,0,Pending,"93015 Rebekah Alley New Andrewville, AZ 24128",0,81.13,08-Sep-24,14-Mar-24,0,0,FALSE,40.62,Online,14-Mar-24,30-Apr-24,14-Oct-24
Txn_18976,Cust_3091,Prod_38,10,50,292,Credit Card,1,0,Pending,"4452 Johnson Trail Port Laceystad, NC 44281",0,96.98,26-Jul-24,04-Jan-24,0,0,FALSE,22.28,In-Store,28-May-24,24-Jul-24,04-Jan-24
Txn_19385,Cust_8935,Prod_28,1,50,292,Credit Card,3,0,Unknown,"4539 Harding Field Gayberg, KY 07995",0,70.53,15-Aug-24,18-Apr-24,0,0,FALSE,44.46,In-Store,27-Jun-24,01-Sep-24,18-Apr-24
Txn_19718,Cust_6310,Prod_41,10,50,292,Credit Card,2,0,Pending,"6773 Joshua Valley Hughesstad, MP 66771",0,27,09-Jul-24,26-Jun-24,0,0,FALSE,44.63,In-Store,26-Jun-24,26-Jun-24,26-Jun-24
Txn_523,Cust_1556,Prod_44,5,50,292,Credit Card,1,0,Unknown,"0593 Gwendolyn Stream Suite 696 Skinnerchester, DE 37031",0,11.45,13-Jun-24,30-Mar-24,0,0,TRUE,17.84,In-Store,09-Oct-24,30-Mar-24,30-Mar-24
Txn_593,Cust_4207,Prod_43,5,50,292,Credit Card,1,0,Failed,"6617 Wiley Junctions East Ann, NH 47100",0,48.19,30-Jun-24,04-May-24,0,0,FALSE,13.15,In-Store,04-May-24,04-May-24,27-Apr-24
Txn_779,Cust_6961,Prod_16,5,50,292,Online Payment,1,0,Completed,"38572 Daniel Parks Lake Danielleside, GA 61407",0,87.97,18-Jun-24,14-Aug-24,0,0,FALSE,34.2,Online,14-Aug-24,10-Jun-24,19-Aug-24
Txn_1117,Cust_2414,Prod_43,5,50,292,Debit Card,1,0,Completed,"51028 Carter Green Michelleport, FM 99787",0,85.88,21-Jan-24,05-May-24,0,0,FALSE,41.5,In-Store,03-Feb-24,16-Jul-24,05-May-24
Txn_1411,Cust_1148,Prod_48,5,50,292,Online Payment,1,0,Failed,"06889 Anthony Road Suite 705 Watsonville, ME 66086",0,98.45,31-Aug-24,25-Aug-24,0,0,FALSE,27.36,Online,31-Aug-24,17-Jul-24,25-Aug-24
Txn_1476,Cust_568,Prod_48,5,50,292,Debit Card,2,0,Pending,"707 Shelton Cove Suite 864 Lanefort, ME 42469",0,41.4,20-Jun-24,07-Apr-24,0,0,FALSE,9.58,In-Store,17-Apr-24,08-Jun-24,07-Apr-24
Txn_1986,Cust_7522,Prod_32,5,50,292,Credit Card,3,0,Pending,"40154 Becker Mall Apt. 601 South Tinaberg, VA 99332",0,58.94,24-Jan-24,07-Jan-24,0,0,FALSE,35.52,In-Store,03-Jan-24,07-Jan-24,07-Jan-24
Txn_2317,Cust_4043,Prod_29,5,50,292,Debit Card,1,0,Completed,"62863 Potter Drives Suite 226 Warrentown, NC 17789",0,17.6,05-Jan-24,22-Feb-24,0,0,FALSE,42.56,In-Store,16-Feb-24,28-Mar-24,22-Feb-24
Txn_2318,Cust_9372,Prod_37,5,50,292,Online Payment,1,0,Unknown,"3277 Allison Viaduct Suite 651 Barrettmouth, NJ 70493",0,10.44,24-May-24,01-Sep-24,0,0,FALSE,14.19,Online,24-Mar-24,18-Mar-24,01-Sep-24
Txn_2408,Cust_4832,Prod_5,5,50,292,Debit Card,2,0,Pending,"65278 Smith Road Rileyland, MA 28144",0,84.34,30-May-24,14-Sep-24,0,0,TRUE,30.79,In-Store,16-Jun-24,19-Mar-24,12-Jun-24
Txn_3063,Cust_2904,Prod_18,5,50,292,Credit Card,1,0,Completed,"PSC 5819, Box 3490 APO AE 56377",0,43.63,07-Oct-24,17-Apr-24,0,0,TRUE,37.73,Online,17-Apr-24,07-Oct-24,08-May-24
Txn_3426,Cust_7186,Prod_23,5,50,292,Cash,1,0,Failed,"645 Calhoun Parkways Apt. 913 Julianside, SD 69229",0,29.99,26-Jun-24,20-Feb-24,0,0,FALSE,18.16,Online,14-Mar-24,07-Jan-24,11-Jun-24
Txn_3567,Cust_3019,Prod_41,5,50,292,Online Payment,2,0,Completed,"PSC 0867, Box 2676 APO AA 52045",0,12.48,09-Feb-24,17-May-24,0,0,FALSE,36.38,In-Store,07-Jun-24,26-Jul-24,26-Sep-24
Txn_3865,Cust_4763,Prod_3,5,50,292,Online Payment,1,0,Pending,"319 Yates Track Suite 835 East Michaelmouth, KS 12350",0,9,27-Mar-24,09-Jun-24,0,0,TRUE,16.08,Online,24-Jun-24,07-Jun-24,09-Jun-24
Txn_4017,Cust_3161,Prod_15,5,50,292,Credit Card,3,0,Completed,"8586 Katie Motorway Heatherburgh, AR 64367",0,64.92,01-Sep-24,25-Feb-24,0,0,FALSE,21.68,Online,25-Feb-24,26-Mar-24,25-Feb-24
Txn_4581,Cust_9757,Prod_20,5,50,292,Credit Card,2,0,Failed,"535 Joel Trail Suite 884 South Brianfort, AS 67214",0,25.28,12-Jan-24,03-Oct-24,0,0,FALSE,15.49,In-Store,06-Jun-24,06-Aug-24,22-Jan-24
Txn_4664,Cust_1765,Prod_6,5,50,292,Debit Card,1,0,Unknown,"562 Pamela Drive West Lorifort, UT 39230",0,8.37,05-May-24,28-Mar-24,0,0,TRUE,14.32,In-Store,28-Mar-24,06-Jun-24,14-Jul-24
Txn_4834,Cust_4213,Prod_31,5,50,292,Credit Card,3,0,Pending,"4870 Reyes Stream Suite 795 West Rachelland, GA 88914",0,91.92,06-May-24,24-Jul-24,0,0,TRUE,24.42,In-Store,29-May-24,27-Aug-24,14-Jul-24
Txn_5473,Cust_6534,Prod_12,5,50,292,Online Payment,1,0,Failed,"859 Watson Neck Apt. 725 Parrishland, CT 55961",0,76.23,20-Jan-24,04-Jan-24,0,0,TRUE,30.86,In-Store,04-Jan-24,04-Jan-24,04-Jan-24
Txn_5551,Cust_5840,Prod_41,5,50,292,Online Payment,1,0,Pending,"30955 Cooper Ville Suite 609 Leahfurt, IL 91576",0,6.38,17-Jun-24,21-May-24,0,0,TRUE,25.74,In-Store,11-Jul-24,21-May-24,21-May-24
Txn_5592,Cust_3123,Prod_14,5,50,292,Cash,1,0,Completed,"51753 Debra Parkways North Brianville, MN 20037",0,40.16,30-Aug-24,01-Jan-24,0,0,TRUE,25.52,In-Store,30-May-24,01-Jan-24,01-Jan-24
Txn_5762,Cust_1243,Prod_22,5,50,292,Online Payment,1,0,Unknown,"6510 Kirk Park Suite 292 East Holly, WI 42553",0,10.5,15-May-24,07-Jul-24,0,0,TRUE,37.63,Online,07-Jul-24,19-Mar-24,07-Jul-24
Txn_6164,Cust_7827,Prod_42,5,50,292,Credit Card,2,0,Unknown,"230 Summers Plain Jacquelinetown, KS 96534",0,6.81,03-Sep-24,15-Jun-24,0,0,FALSE,22.93,Online,15-Jun-24,15-Jun-24,04-Apr-24
Txn_6396,Cust_2601,Prod_22,5,50,292,Cash,1,0,Completed,"1740 Michael Stravenue Suite 843 Moralestown, KS 52371",0,6.99,26-Jun-24,10-Mar-24,0,0,FALSE,33.72,Online,30-Jan-24,13-Sep-24,10-Mar-24
Txn_7322,Cust_9896,Prod_16,5,50,292,Debit Card,3,0,Completed,"4713 Thomas Motorway Apt. 544 East Sandrafurt, AK 88399",0,89.4,26-Sep-24,03-Jun-24,0,0,TRUE,49.24,In-Store,03-Jun-24,03-Jun-24,03-Jun-24
Txn_7903,Cust_1043,Prod_20,5,50,292,Online Payment,1,0,Pending,USNV Wilson FPO AP 31133,0,95.03,05-Jun-24,21-Sep-24,0,0,FALSE,24.4,Online,19-Aug-24,27-Jan-24,21-Sep-24
Txn_7989,Cust_1584,Prod_11,5,50,292,Credit Card,1,0,Unknown,"32056 Hicks Motorway Suite 393 Elizabethborough, DE 49610",0,72.95,20-Aug-24,30-Sep-24,0,0,FALSE,34.92,Online,29-Jan-24,30-Sep-24,04-Jun-24
Txn_8317,Cust_8448,Prod_5,5,50,292,Online Payment,2,0,Unknown,"940 Barry Point Suite 676 Gonzalezburgh, TN 27885",0,8.05,08-Sep-24,19-Sep-24,0,0,TRUE,12.26,In-Store,24-Jan-24,11-Jan-24,23-Jul-24
Txn_8524,Cust_8903,Prod_24,5,50,292,Debit Card,1,0,Unknown,"477 Amanda Manor Suite 226 South Amy, MI 47964",0,49.18,16-Sep-24,08-Jan-24,0,0,TRUE,19.08,Online,08-Jan-24,08-Jan-24,05-Oct-24
Txn_8582,Cust_3201,Prod_21,5,50,292,Credit Card,1,0,Unknown,"83518 Jacobs Road Suite 453 Colonberg, FL 07493",0,21.13,18-Jan-24,18-Jan-24,0,0,FALSE,47.1,In-Store,31-Mar-24,11-Aug-24,11-Jul-24
Txn_9187,Cust_9240,Prod_28,5,50,292,Cash,1,0,Pending,"38533 Gary Trail Crossland, SD 35511",0,21.39,18-Jun-24,29-May-24,0,0,TRUE,47.34,In-Store,24-Mar-24,29-May-24,29-May-24
Txn_9731,Cust_9829,Prod_44,5,50,292,Credit Card,3,0,Pending,USNV Johnston FPO AA 63986,0,86.55,01-Jun-24,26-Aug-24,0,0,FALSE,31.67,Online,26-Aug-24,02-Oct-24,26-Aug-24
Txn_9863,Cust_4079,Prod_19,5,50,292,Cash,1,0,Completed,"382 Huffman Roads Suite 656 West Brian, ME 25207",0,85.05,02-Apr-24,29-Jun-24,0,0,TRUE,14.13,Online,29-Jun-24,24-Feb-24,29-Jun-24
Txn_9927,Cust_3382,Prod_3,5,50,292,Debit Card,2,0,Pending,"05337 Marshall Street New Victoria, ND 33844",0,81.1,10-May-24,26-Feb-24,0,0,FALSE,5.35,In-Store,26-Feb-24,26-Feb-24,14-Apr-24
Txn_10166,Cust_9306,Prod_40,5,50,292,Credit Card,1,0,Completed,"8937 Horton Mountain Williamsmouth, WY 61251",0,66.19,30-Jul-24,11-Sep-24,0,0,FALSE,8.07,Online,09-Jan-24,11-Sep-24,11-Sep-24
Txn_10318,Cust_2511,Prod_27,5,50,292,Credit Card,3,0,Unknown,Unit 0211 Box 3079 DPO AA 54932,0,66.45,16-May-24,03-Sep-24,0,0,FALSE,18.8,In-Store,03-Sep-24,03-Sep-24,03-Sep-24
Txn_10610,Cust_9371,Prod_32,5,50,292,Debit Card,1,0,Unknown,"1339 Harrell Drive Apt. 361 East Michelle, AL 55109",0,30.54,12-Sep-24,05-Feb-24,0,0,FALSE,47.05,In-Store,28-Aug-24,03-Jun-24,05-Feb-24
Txn_11122,Cust_5315,Prod_37,5,50,292,Credit Card,1,0,Unknown,"3669 Schroeder Ports Normanberg, MN 79434",0,46.07,22-Aug-24,27-Mar-24,0,0,FALSE,31.58,In-Store,27-Mar-24,27-Mar-24,27-Mar-24
Txn_11673,Cust_144,Prod_49,5,50,292,Online Payment,3,0,Completed,"13441 Gonzalez Mountains Frankview, IL 11603",0,49.02,30-Mar-24,10-Jan-24,0,0,TRUE,31.09,In-Store,10-Jan-24,10-Jan-24,28-Apr-24
Txn_11816,Cust_3313,Prod_28,5,50,292,Credit Card,1,0,Unknown,"50442 Jennifer Center Suite 151 Curtismouth, ND 79354",0,52.48,15-Jun-24,15-Jan-24,0,0,FALSE,12.89,Online,13-Jul-24,14-Jun-24,29-Jun-24
Txn_11833,Cust_2488,Prod_25,5,50,292,Cash,2,0,Failed,"19259 Ochoa Key Apt. 680 South Brandiborough, PR 58085",0,4.87,14-May-24,07-Mar-24,0,0,TRUE,44.86,Online,20-Aug-24,07-Mar-24,07-Mar-24
Txn_12057,Cust_6458,Prod_41,5,50,292,Credit Card,1,0,Unknown,"3183 Dennis Lodge Suite 445 Stevenberg, TX 79865",0,9.76,22-Apr-24,13-Sep-24,0,0,TRUE,14.39,In-Store,13-Sep-24,04-Jan-24,13-Sep-24
Txn_12067,Cust_9806,Prod_14,5,50,292,Credit Card,2,0,Pending,"75353 Samuel Courts Lauraland, NY 80633",0,42.03,13-Jun-24,19-Jun-24,0,0,FALSE,29.28,In-Store,21-Jan-24,19-Jun-24,19-Jun-24
Txn_12696,Cust_1763,Prod_43,5,50,292,Credit Card,1,0,Failed,"0576 Flores Land Apt. 327 South Claire, NC 95607",0,19.53,21-Sep-24,24-Mar-24,0,0,TRUE,25.44,Online,24-Mar-24,03-Aug-24,04-Jul-24
Txn_13010,Cust_744,Prod_21,5,50,292,Debit Card,3,0,Completed,"600 Davenport Landing Lake Timothy, KS 95963",0,97.87,29-Feb-24,16-Sep-24,0,0,TRUE,34.68,Online,16-Sep-24,06-May-24,16-Sep-24
Txn_13456,Cust_1695,Prod_29,5,50,292,Credit Card,3,0,Pending,"4135 Anthony View New Michele, VT 14409",0,52.76,20-Mar-24,03-Mar-24,0,0,FALSE,27.72,In-Store,19-Aug-24,03-Mar-24,13-Aug-24
Txn_13971,Cust_5973,Prod_43,5,50,292,Online Payment,1,0,Completed,"20030 Booth Mews North Maryshire, NC 98107",0,73.55,22-Mar-24,24-Feb-24,0,0,FALSE,21.15,In-Store,24-Feb-24,24-Feb-24,24-Feb-24
Txn_13972,Cust_3271,Prod_45,5,50,292,Credit Card,2,0,Unknown,"117 Steven Forest Jeffreyville, MP 38546",0,57.94,15-Apr-24,02-Aug-24,0,0,FALSE,19.25,Online,06-Jan-24,02-Aug-24,02-Aug-24
Txn_14013,Cust_2061,Prod_17,5,50,292,Credit Card,3,0,Completed,"56934 Andrew Corners North Jessicatown, HI 40951",0,37.62,03-Jun-24,11-Aug-24,0,0,TRUE,10.72,In-Store,02-May-24,11-Aug-24,11-Aug-24
Txn_14257,Cust_574,Prod_43,5,50,292,Cash,1,0,Completed,"PSC 2585, Box 1872 APO AE 77709",0,42.88,23-Jul-24,03-Mar-24,0,0,FALSE,46.35,In-Store,03-Mar-24,03-Mar-24,28-Jul-24
Txn_14742,Cust_2615,Prod_38,5,50,292,Online Payment,1,0,Failed,"7295 Foster Harbor East Christina, VT 68057",0,64.12,22-Feb-24,02-Feb-24,0,0,TRUE,0.96,Online,02-Feb-24,19-Sep-24,02-Feb-24
Txn_15187,Cust_5078,Prod_29,5,50,292,Online Payment,3,0,Unknown,"2036 William Trafficway South Joseph, NC 81543",0,64.07,11-May-24,27-Feb-24,0,0,TRUE,31.64,Online,29-Sep-24,18-Aug-24,01-May-24
Txn_15712,Cust_8606,Prod_32,5,50,292,Debit Card,1,0,Unknown,"886 Young Forges Lake Jessica, OH 73331",0,28.64,25-Sep-24,10-Jan-24,0,0,FALSE,26.59,In-Store,10-Jan-24,10-Jan-24,10-Jan-24
Txn_15991,Cust_4904,Prod_29,5,50,292,Credit Card,2,0,Pending,"46592 James Branch Apt. 891 Cookberg, NC 76675",0,63.42,21-Jul-24,25-Sep-24,0,0,FALSE,39.54,In-Store,26-Mar-24,25-Jul-24,11-Feb-24
Txn_16471,Cust_8162,Prod_29,5,50,292,Debit Card,1,0,Failed,"8149 Newman Corner New Howardside, OH 15037",0,89.1,02-Sep-24,09-Jan-24,0,0,FALSE,1.54,Online,09-Jan-24,16-May-24,11-Aug-24
Txn_16902,Cust_5158,Prod_2,5,50,292,Online Payment,1,0,Completed,USNS Miller FPO AP 46283,0,78.95,22-Aug-24,18-Jul-24,0,0,TRUE,45.16,Online,18-Jul-24,06-Feb-24,18-Jul-24
Txn_18049,Cust_9163,Prod_34,5,50,292,Debit Card,2,0,Failed,"69343 Sabrina Lock West Randall, MO 23754",0,4.09,10-Jul-24,12-Jun-24,0,0,FALSE,34.7,In-Store,21-Jul-24,04-Oct-24,12-Jun-24
Txn_18274,Cust_2597,Prod_28,5,50,292,Online Payment,1,0,Pending,"622 Dawn Spring Nicoleview, MI 86314",0,62.77,18-Aug-24,23-May-24,0,0,FALSE,47.16,In-Store,23-May-24,17-May-24,22-Mar-24
Txn_18426,Cust_4045,Prod_42,5,50,292,Credit Card,3,0,Completed,"975 Jones Loaf Apt. 074 Jonesview, MN 15558",0,17.61,14-Sep-24,21-May-24,0,0,TRUE,43.1,Online,07-Mar-24,21-May-24,10-Feb-24
Txn_18436,Cust_4118,Prod_21,5,50,292,Credit Card,3,0,Completed,"19738 Richard Ville New Karen, NC 18955",0,75.6,22-Sep-24,19-Sep-24,0,0,TRUE,0.69,Online,14-Feb-24,15-Jan-24,19-Sep-24
Txn_18825,Cust_4893,Prod_45,5,50,292,Credit Card,2,0,Pending,"15091 Houston Shoal Apt. 545 Aprilburgh, TX 48060",0,32.58,02-Jun-24,12-Aug-24,0,0,TRUE,26.72,In-Store,17-May-24,12-Aug-24,12-Aug-24
Txn_18894,Cust_8065,Prod_3,5,50,292,Credit Card,3,0,Completed,"115 Perez Stravenue East Benjamin, KS 41221",0,17.94,14-Jun-24,09-Jan-24,0,0,TRUE,21.59,Online,08-Apr-24,09-Jan-24,09-Jan-24
Txn_18930,Cust_9014,Prod_7,5,50,292,Credit Card,1,0,Pending,"5463 Long Squares Lutzton, NJ 64442",0,19.92,08-Oct-24,14-Oct-24,0,0,FALSE,40.19,In-Store,14-Oct-24,23-Apr-24,14-Oct-24
Txn_19051,Cust_6446,Prod_14,5,50,292,Online Payment,1,0,Completed,"59627 Michael Plaza Lake Stephanie, CA 07826",0,69.92,23-May-24,08-Jun-24,0,0,FALSE,8.09,In-Store,09-Jun-24,08-Jun-24,08-Jun-24
Txn_19434,Cust_586,Prod_33,5,50,292,Online Payment,3,0,Failed,"6267 Phillips Brooks Apt. 612 New Felicia, RI 62741",0,18.29,04-Jul-24,30-Apr-24,0,0,FALSE,1.3,Online,21-Feb-24,30-May-24,16-Jan-24
Txn_19800,Cust_968,Prod_45,5,50,292,Credit Card,1,0,Unknown,"638 Cowan Garden Apt. 655 New Jamesstad, LA 80584",0,22.52,22-Jul-24,30-Jul-24,0,0,FALSE,14.08,In-Store,12-Sep-24,30-Jul-24,17-Jun-24
Txn_19806,Cust_1726,Prod_43,5,50,292,Credit Card,1,0,Pending,"19359 Fox Vista Hallbury, CA 04448",0,2.57,22-May-24,27-Sep-24,0,0,FALSE,21.49,In-Store,02-Jul-24,31-Aug-24,01-Jul-24
Txn_19911,Cust_6996,Prod_12,5,50,292,Credit Card,2,0,Pending,"3917 Russell Gateway Suite 250 East Karentown, MH 40711",0,35.84,08-Oct-24,20-Jan-24,0,0,TRUE,22.6,Online,20-Jan-24,20-Jan-24,19-Sep-24
Txn_353,Cust_4117,Prod_1,5,50,292,Online Payment,1,0,Completed,"057 Thompson Rue Apt. 425 East Robert, HI 16027",0,73.6,22-Feb-24,18-Jun-24,1.1,0,TRUE,14.7,Online,29-May-24,18-Jun-24,18-Jun-24
Txn_1010,Cust_6890,Prod_41,5,50,292,Credit Card,3,0,Pending,"6621 Charles Circle Mooreborough, MN 54151",0,72.99,09-Jan-24,31-May-24,2.3,0,TRUE,2.99,Online,13-Feb-24,14-Sep-24,31-May-24
Txn_1224,Cust_5064,Prod_38,5,50,292,Credit Card,1,0,Unknown,"736 Gardner Court Suite 126 Mitchellland, WA 86167",0,86.29,05-Feb-24,15-Sep-24,2.6,0,TRUE,15.15,Online,17-Sep-24,15-Sep-24,15-Sep-24
Txn_1329,Cust_7267,Prod_44,7,50,292,Credit Card,1,0,Unknown,"39916 Michele Canyon Suite 237 Beasleyshire, AK 29283",0,67.79,28-Mar-24,07-Sep-24,2.1,0,FALSE,26.34,In-Store,07-Sep-24,07-Sep-24,07-Sep-24
Txn_1534,Cust_9258,Prod_29,2,50,292,Credit Card,2,0,Failed,"PSC 5738, Box 1796 APO AA 99947",0,77.42,01-Jul-24,22-Feb-24,2.3,0,FALSE,47.16,In-Store,10-Apr-24,24-May-24,18-Aug-24
Txn_1758,Cust_9363,Prod_11,3,50,292,Online Payment,1,0,Failed,"7094 Jesse Crescent New Danielton, ID 57929",0,63.71,01-Aug-24,12-Jun-24,1.2,0,TRUE,30.69,Online,12-Jun-24,13-Aug-24,25-Jan-24
Txn_1966,Cust_3687,Prod_26,5,50,292,Debit Card,3,0,Completed,"PSC 2652, Box 7711 APO AA 26601",0,42.97,27-Mar-24,20-Feb-24,1.5,0,TRUE,38.5,Online,20-Feb-24,20-Feb-24,20-Feb-24
Txn_2082,Cust_7974,Prod_4,5,50,292,Credit Card,3,0,Completed,"8338 Anthony Avenue Suite 066 East Ryan, FL 59154",0,81.54,11-Aug-24,10-Sep-24,1.4,0,TRUE,42.89,In-Store,10-Sep-24,10-Sep-24,10-Sep-24
Txn_2293,Cust_9524,Prod_38,5,50,292,Credit Card,1,0,Completed,"44736 Joshua Fort Apt. 548 Jamesberg, PR 70028",0,12.59,23-Mar-24,01-Jan-24,3.1,0,TRUE,41.68,Online,15-Jun-24,01-Jan-24,01-Jan-24
Txn_2336,Cust_2433,Prod_23,6,50,292,Debit Card,1,0,Failed,"248 Thompson Islands Apt. 375 North Rhondahaven, AK 45976",0,33.41,03-Feb-24,07-Jul-24,3.9,0,FALSE,30.75,In-Store,21-Mar-24,23-Mar-24,07-Jul-24
Txn_2451,Cust_5686,Prod_27,5,50,292,Online Payment,3,0,Failed,"814 David Glen Lake Cheryl, MO 58124",0,10.63,08-Jun-24,11-Jan-24,2.9,0,FALSE,45.54,In-Store,05-Oct-24,11-Jan-24,11-Jan-24
Txn_2463,Cust_4574,Prod_1,5,50,292,Cash,1,0,Pending,"657 Smith Station Apt. 482 Santosville, OR 81514",0,18.71,12-Sep-24,18-Jun-24,3.4,0,TRUE,16.17,In-Store,18-Jun-24,18-Jun-24,06-Aug-24
Txn_3014,Cust_4614,Prod_22,4,50,292,Credit Card,3,0,Completed,"290 Stewart Forges Apt. 969 Brettside, SD 35642",0,93.88,04-Oct-24,16-Mar-24,3.6,0,TRUE,43.53,In-Store,21-Aug-24,11-Sep-24,16-Mar-24
Txn_3080,Cust_2178,Prod_33,5,50,292,Cash,1,0,Completed,"1798 Smith Key Suite 278 Angelamouth, AS 07086",0,87.83,09-Sep-24,26-Jun-24,4.7,0,TRUE,7.22,In-Store,06-Jul-24,24-Feb-24,26-Jun-24
Txn_3608,Cust_972,Prod_1,3,50,292,Credit Card,2,0,Unknown,"60270 William Creek Suite 409 Port Angelaland, FL 85888",0,78.9,05-Oct-24,23-Sep-24,3.8,0,TRUE,38.23,In-Store,23-Sep-24,22-Sep-24,17-Feb-24
Txn_3811,Cust_4611,Prod_46,4,50,292,Online Payment,1,0,Unknown,"172 Robert Squares Colemanberg, CO 72059",0,89.99,23-Apr-24,26-May-24,3,0,FALSE,8.78,Online,26-May-24,30-May-24,26-May-24
Txn_3909,Cust_7075,Prod_20,5,50,292,Online Payment,3,0,Completed,"1596 Chapman Hollow Lake Matthewberg, DE 89207",0,17.96,10-Jun-24,28-Jan-24,3.2,0,FALSE,40.39,Online,19-Jun-24,18-Sep-24,04-May-24
Txn_4757,Cust_8052,Prod_30,5,50,292,Cash,2,0,Pending,"01650 Matthews Mall Suite 254 South Thomas, DE 51646",0,57.7,11-Jun-24,03-May-24,4.3,0,TRUE,8.11,In-Store,02-Jul-24,03-May-24,18-Jun-24
Txn_4832,Cust_560,Prod_18,8,50,292,Cash,1,0,Pending,"85425 Le Ville Suite 592 South Virginiamouth, WA 10183",0,25.61,20-Sep-24,05-Sep-24,3.6,0,TRUE,24.65,In-Store,05-Sep-24,05-Sep-24,05-Sep-24
Txn_4921,Cust_4137,Prod_40,1,50,292,Cash,1,0,Failed,"72361 Reid Trail Toddfort, PR 82926",0,69.82,03-Apr-24,07-Jun-24,1.4,0,FALSE,19.66,In-Store,07-Jun-24,02-Apr-24,23-Jul-24
Txn_5346,Cust_6591,Prod_46,5,50,292,Cash,1,0,Unknown,"607 Kimberly Mountains Apt. 718 South Michael, AL 90065",0,60.45,02-Jul-24,19-Apr-24,4.7,0,TRUE,43.5,In-Store,19-Apr-24,19-Apr-24,19-Apr-24
Txn_5504,Cust_5403,Prod_3,5,50,292,Online Payment,1,0,Pending,"6591 Timothy Mountains Apt. 635 Kathleenside, CT 12762",0,22.33,03-Jul-24,10-Feb-24,2.1,0,TRUE,49.51,In-Store,23-Apr-24,23-Sep-24,10-Feb-24
Txn_5512,Cust_8389,Prod_33,10,50,292,Credit Card,1,0,Unknown,"3288 Olivia Glen Suite 538 East Michael, AR 26351",0,36.51,07-Jan-24,04-Jan-24,1.3,0,FALSE,41.45,In-Store,04-Jan-24,23-Jul-24,10-Mar-24
Txn_6277,Cust_6414,Prod_2,5,50,292,Cash,2,0,Unknown,"249 Mendoza Trafficway Greentown, NV 85162",0,47.12,08-Sep-24,18-May-24,1.1,0,FALSE,22.98,In-Store,18-May-24,06-Jan-24,12-Mar-24
Txn_6332,Cust_609,Prod_43,5,50,292,Debit Card,1,0,Failed,"80206 Michael Dam North Bridget, TN 83258",0,67.37,20-Sep-24,25-Aug-24,1.4,0,TRUE,39.68,In-Store,23-Feb-24,25-Aug-24,25-Aug-24
